airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,606,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,607,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,608,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,609,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,610,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,611,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,612,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,613,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,614,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,615,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,616,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,617,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,618,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,619,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,620,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,621,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,622,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,623,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,624,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,625,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,626,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,627,y = 1.032557x + -1.761373
airspeed-indicator_indicated-speed-kt,gps_indicated-ground-speed-kt,628,y = 1.032557x + -1.761373
